Data,votos_a_favor_gov,id
13/3/2007,0.7839195979899497,MPV 335/2006
13/3/2007,0.7839195979899497,MPV 335/2006
13/3/2007,0.7839195979899497,MPV 335/2006
13/3/2007,0.7839195979899497,MPV 335/2006
26/2/2007,0.7037037037037037,MPV 336/2006
28/2/2007,0.7340909090909091,MPV 338/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
2/4/2007,0.7764705882352941,MPV 339/2006
17/4/2007,0.7763157894736842,MPV 340/2006
17/4/2007,0.7763157894736842,MPV 340/2006
